Listing ID,Trim,Make,Year,Model,Price,Body Style,City,State,Mileage,Stock Type
9e0203c7-192a-4d4b-ab95-6728db36818b,high country,chevrolet,2023,silverado 2500,62996,truck,Baraboo,WI,22072,used
711fa588-c4e4-4406-81ac-eb9f2bc151f4,z71,chevrolet,2023,colorado,45900,truck,Clarksville,IN,19454,used
adc5c7a9-425e-4482-ac57-3010463ed3e4,ls,chevrolet,2018,equinox,12357,suv,Naples,FL,60284,used
e2f386e2-2200-4914-9f48-9820412f51e0,2lt,chevrolet,2019,equinox,14258,suv,Watsonville,CA,78543,used
749f9c22-73aa-4927-bf92-30f35befca3a,high country,chevrolet,2023,silverado 2500,65451,truck,Humboldt,TN,22432,used
eb12875e-8e29-4a2a-b3d0-511eb1e31a9f,work truck,chevrolet,2014,silverado 2500,21674,truck,Wahiawa,HI,39683,used
74eda7e7-b290-40fc-bd26-47972c4c6805,work van,chevrolet,2015,express 3500,15450,cargo van,Eastlake,OH,145745,used
5743236a-0d53-46ef-b48c-4fd94ed4700a,fwd hatchback 1fl 5_door,chevrolet,2020,sonic,16900,hatchback,Benton Harbor,MI,43081,used
6efad3c0-2d0a-4fea-a7bf-b1cba6fe1335,custom trail boss,chevrolet,2021,silverado 1500,37875,truck,Taneytown,MD,39612,used
2d4feb1a-9f77-4e85-a0f1-46ff9c0c466e,lt,chevrolet,2022,silverado 1500,34996,truck,Bowling Green,KY,40091,used
60587648-7700-4773-9998-bd871fd2a8e3,ltz,chevrolet,2020,silverado 1500,44000,truck,Bowling Green,KY,27433,used
99d8511b-d03a-4ebf-9483-c14ca26b4596,lt,chevrolet,2021,malibu,21900,sedan,Gladbrook,IA,37622,used
093b0f0b-db34-44aa-9477-65dae08281c6,lt,chevrolet,2019,cruze,16800,hatchback,Auburn,ME,42163,used
29805be4-e8fa-4e22-a847-172d3bb269a5,lt,chevrolet,2019,silverado 2500,33784,truck,Humboldt,TN,100470,used
58219b72-92d4-48f2-b5c8-de98bc267993,lt,chevrolet,2020,silverado 1500,29991,truck,Madera,CA,105204,used
0a9a082e-3fff-4b04-a60e-7cc6b181ac1d,fwd 2rs,chevrolet,2024,trax,24977,suv,Fargo,ND,14108,used
2c4115d4-ad6a-4b40-9c96-f75ed6f317f9,lt,chevrolet,2016,colorado,26544,truck,Shepherdsville,KY,78643,used
d93f9fda-52c0-435c-917f-3c2b79302fd6,ltz,chevrolet,2024,silverado 2500,66998,truck,Jackson,TN,26519,used
d0f83820-c64d-4d5a-92a8-fb6bbe242c0c,rst,chevrolet,2023,suburban,63500,suv,Grayling,MI,27002,used
0e344839-f146-4558-8a24-131002105622,rs,chevrolet,2023,blazer,37500,suv,Malden,MA,6013,used
4b48af42-d7d8-4584-acf5-a603d37df1f0,rs,chevrolet,2022,blazer,31998,suv,Zanesville,OH,31441,used
17a8c0ef-2ef2-43a7-b329-2bc106491ab7,z71,chevrolet,2019,colorado,29998,truck,Winchester,VA,54923,used
5cfba0f8-927f-4cf6-a125-8300f3d23299,1lt,chevrolet,2017,equinox,13000,suv,Covington,KY,70983,used
fe802286-fa83-465a-b2db-73a76a04df70,fwd lt,chevrolet,2022,malibu,18900,sedan,Edinboro,PA,57166,used
65e9c1be-18df-442a-b755-4ccbf469fdb6,2ss,chevrolet,2018,camaro,34999,coupe,Panama City,FL,59280,used
a4037940-e012-4f58-a085-6de639fdb697,base,chevrolet,2014,corvette stingray,37000,coupe,Wesley Chapel,FL,43578,used
0561c120-47a7-439c-9db4-25af88346c53,lt,chevrolet,2020,malibu,18880,sedan,Warsaw,IN,79748,used
7b24aaf8-3a1f-4c61-82a7-0691286efed9,1lt,chevrolet,2021,equinox,21598,suv,Lincoln,NE,38631,used
fc811386-7f2b-4410-a080-e876bd4499c8,2lt,chevrolet,2021,blazer,18968,suv,Gainesville,FL,98441,used
43982d07-ad05-4c82-a229-05f6f7e0860d,work truck,chevrolet,2010,colorado,7245,truck,Humboldt,TN,148620,used
25bd04ae-d3c3-41be-b4b3-68c087e067b5,wt,chevrolet,2022,silverado 2500,45995,truck,Frederick,MD,30827,used
a25b21c7-58b0-4c56-8ba5-b2d8c4e2d236,4wd z71,chevrolet,2021,suburban,48977,suv,Saint Louis,MO,87231,used
3147823d-628b-45f6-b676-6b3e780019fb,lt,chevrolet,2014,captiva sport,5900,suv,Walnutport,PA,130548,used
2c74f3a3-d00e-48dd-b7d2-f0eb74c17063,ltz,chevrolet,2013,sonic,6995,hatchback,Honolulu,HI,130183,used
f120da38-0b53-4866-80c7-fdcb8c679907,high country,chevrolet,2022,silverado 2500,58998,truck,Lubbock,TX,36400,used
61560a86-c41d-4ce4-83f3-2b8f9ae380b0,rs,chevrolet,2023,malibu,22990,sedan,Titusville,PA,35544,used
80e6d631-7838-4c5b-896a-6b86bdd20b44,1500 3dr cargo van,chevrolet,2012,express 1500,16900,cargo van,Las Vegas,NV,81109,used
c5352a5c-88b3-4c74-b5eb-c0a8e68d6c8e,rs,chevrolet,2020,traverse,21500,suv,Nunica,MI,129419,used
0ad185b3-448a-44a3-b8f8-7da71cdb7af7,lt,chevrolet,2016,tahoe,26995,suv,Honolulu,HI,89811,used
4021c9ee-a0f0-49c5-b158-7f51b2b10ba4,lt,chevrolet,2023,silverado 1500,46762,truck,Litchfield,IL,3709,used
9283de66-ba26-45fd-8b1b-7e5075675b5f,high country,chevrolet,2020,silverado 1500,41993,truck,Bowling Green,KY,63781,used
0795665a-2cfb-4ed3-9c59-fe6b8894c278,1lt,chevrolet,2020,equinox,16000,suv,Oklahoma City,OK,61874,used
0f883022-19d3-4d71-864c-ff90b5c08657,lt,chevrolet,2023,silverado 1500,43977,truck,Bowie,TX,8785,used
f1f30c0a-6c54-4eb4-82ca-78cc9e8ce82e,work van,chevrolet,2012,express 2500,13995,cargo van,St Charles,IL,87620,used
e3e3fab1-d176-4ad0-9453-fd26b7944a3f,4wd z71,chevrolet,2022,tahoe,64497,suv,Vernon,CT,24174,used
edb1f35b-d823-42ee-8b60-57f36e9d84a3,1lt,chevrolet,2012,colorado,12777,truck,Greenville,NC,125284,used
68ce6fae-d520-4a21-8a38-5351339553f3,wt,chevrolet,2019,colorado,23995,truck,Aiea,HI,62243,used
a49c7373-dfed-4296-9210-98039de3adca,rwd 2500 regular wheelbase wt,chevrolet,2022,express 2500,32988,cargo van,Johnstown,OH,37167,used
6bb545ee-4dd8-4b24-b1e3-456207a2c756,3lt,chevrolet,2019,blazer,23495,suv,Rexburg,ID,67102,used
fc544f5f-8440-48de-aaf3-77385d0a8bdf,1lt,chevrolet,2016,cruze limited,6999,sedan,Palm Desert,CA,115000,used
f05b2e62-f925-44b0-9f3c-f0b679cd50f9,work van,chevrolet,2021,express 2500,28992,cargo van,Columbus,OH,63841,used
f7bc868c-87a6-478c-8d5e-36948f079a59,lt,chevrolet,2020,tahoe,34995,suv,Kapolei,HI,48476,used
b6f2c527-3b73-4f1c-bcb7-71b395ca616b,premier,chevrolet,2023,blazer,36990,suv,Huntsville,AL,24585,used
ecaae016-2576-4cbc-af66-ffbc95b62c16,z71,chevrolet,2023,suburban,69999,suv,Twin Falls,ID,14260,used
91cbbfe3-7066-4396-bcd3-c990aec01fad,premier,chevrolet,2019,equinox,22990,suv,Marietta,OH,19838,used
db74ff88-8067-4c11-b3c8-396015942e6e,ls,chevrolet,2020,equinox,15888,suv,Casa Grande,AZ,104794,used
50f2273d-c31d-4a89-bd94-62197af5398a,1lt,chevrolet,2023,equinox,23495,suv,Davidsville,PA,15482,used
4b7bccb3-f11b-4871-9263-05bc5b82d808,2lz,chevrolet,2018,impala,14980,sedan,Lexington,KY,107549,used
86b304de-c341-4da9-877c-9b5adc3fc300,2lt,chevrolet,2017,silverado 1500,28630,truck,Fort Pierce,FL,51654,used
6b5c04e5-b902-4785-bcef-2f4e5816577d,2lt,chevrolet,2024,blazer,35000,suv,Huntsville,AL,2847,used
4673a946-5de5-436d-b574-b8a5511f2398,1lt,chevrolet,2021,equinox,18435,suv,Sea Girt,NJ,38771,used
3042412b-b76b-4a31-8a13-ab303827df99,custom,chevrolet,2023,silverado 2500,53960,truck,Humboldt,TN,24112,used
df2e9dc9-8236-4417-8be7-433395387f3e,1lt,chevrolet,2020,equinox,16177,suv,Bonita Springs,FL,67345,used
eab0eb7c-efdd-45d6-8dea-7abcaaa193d4,ls,chevrolet,2016,impala limited,16700,sedan,Grand Ledge,MI,34337,used
337f90bb-5aa2-4a7c-8f47-de2f779baa7f,stingray w/1lt,chevrolet,2022,corvette,69988,coupe,Salinas,CA,24435,used
ee6f0004-b2c4-4aeb-84e4-f13c77b4fc4d,rwd 2500 regular wheelbase wt,chevrolet,2021,express 2500,32994,cargo van,Dover,NH,21327,used
1a13c555-56fd-4520-9202-6f07890a2e21,lt,chevrolet,2024,trailblazer,22999,suv,Saukville,WI,5001,used
5f3d0e7e-ad60-4cfc-bed5-9d9781422f01,3lt,chevrolet,2021,blazer,33500,suv,New Hampton,IA,10237,used
3c313945-2ed9-4050-8a4c-d213ffdad92f,ltz,chevrolet,2024,silverado 2500,64998,truck,Lubbock,TX,39697,used
23f40488-a05d-48f0-b13e-1f29e9a12c57,lt,chevrolet,2020,silverado 1500,26888,truck,Eureka,CA,92445,used
1978367a-351c-4954-b880-c1f4ff2e99bb,fwd 1lt,chevrolet,2024,malibu,25900,sedan,Edinboro,PA,5841,used
43035f1c-d537-449e-925b-e8223d3c5a0b,ltz,chevrolet,2023,silverado 1500,53175,,Owego,NY,28239,used
8f552cfb-18bb-4962-9a4f-0d81a5a402f6,rs,chevrolet,2024,blazer,43974,suv,Zanesville,OH,7431,used
163b764e-0372-42a0-bcf2-16d42c9f214f,custom,chevrolet,2022,silverado 1500 limited,30999,truck,Sherman,TX,34036,used
4494f29b-1eab-43b5-be57-69fecafc7950,rst,chevrolet,2019,silverado 1500,33991,truck,St Joseph,MO,71287,used
cda5d263-5ae8-472e-87ee-c8131d729b60,ls,chevrolet,2017,traverse,7950,suv,Jasper,GA,171646,used
aaf90216-fc35-4c82-8f6d-c4dc23560137,lt,chevrolet,2023,trailblazer,22995,suv,Rising Sun,MD,11773,used
da6d0588-8e14-4c0b-b10f-044b21f1d7ed,rs,chevrolet,2021,blazer,29870,suv,Huntsville,AL,49535,used
e5c252f6-f94e-4db0-abf0-f04557d8e936,lt,chevrolet,2023,trailblazer,23999,suv,Elmira,NY,15361,used
a1c612f4-9ee0-4c2b-8082-b90938941f52,1500 ltz,chevrolet,2012,suburban,21988,suv,Frederick,MD,92267,used
d3b8ae36-a891-48fc-bfd1-a16528657b19,stingray w/2lt,chevrolet,2022,corvette,78000,coupe,Tallahassee,FL,9760,used
6210ff89-0907-4b75-aa04-33d0a8b30551,fwd rs,chevrolet,2023,malibu,21988,sedan,Oklahoma City,OK,31342,used
b0f2aa00-c66b-4d89-9ec4-fa6d67cee996,work van,chevrolet,2018,express 2500,23499,cargo van,Bradenton,FL,38431,used
9e5dca57-a034-454f-a893-8e22a3dabd0c,lt,chevrolet,2022,silverado 1500,34500,truck,Mercer,PA,46238,used
f0b602f3-7668-4a98-8b6a-abde493364f4,lt trail boss,chevrolet,2022,silverado 1500 limited,41331,truck,Charleston,SC,50026,used
79e12435-d59a-4c9e-ab57-e1229e3c458c,2lt,chevrolet,2014,camaro,16875,convertible,Scranton,PA,115505,used
569a4839-76ab-4a39-95f9-600cc5466264,rs,chevrolet,2023,blazer,36791,suv,Huntsville,AL,16277,used
383a28f8-4750-4352-a5b1-a8f76dbf273d,high country,chevrolet,2020,silverado 3500,64223,truck,Hermiston,OR,32022,used
d6732353-bd88-41b9-833d-c76b89a5b4f7,lt,chevrolet,2021,trailblazer,20390,suv,Macedon,NY,35738,used
2931f288-07c6-4543-890f-99a3b73cb7c1,lt,chevrolet,2020,malibu,19100,sedan,Harper,KS,47812,used
7e458ae4-077a-45eb-ac77-f6e0c1ac840d,lt trail boss,chevrolet,2021,silverado 1500,41994,truck,Waco,TX,55101,used
45cf3385-c265-4a97-b8b9-cf765aa868bd,lt,chevrolet,2018,suburban,25862,suv,Florida City,FL,90291,used
756148f1-58df-48a3-b51a-8fc6145d01bd,lt,chevrolet,2024,silverado 3500,59995,truck,Collins,MS,20140,used
58578388-8da9-4fa5-a52b-5b7fa0657ea9,lt,chevrolet,2017,tahoe,25900,suv,Leander,TX,85000,used
78be87cb-dfcf-49c2-8aa6-e25a847bbe7d,lt,chevrolet,2021,trax,14988,suv,Miami,FL,37522,used
4660c394-1b82-4585-94c9-7dcf5f6d9378,lt,chevrolet,2019,trax,15900,suv,Carrollton,OH,66875,used
7dbe320e-06bb-471e-bacf-c028be0c07f1,rs,chevrolet,2019,blazer,22294,suv,Scottsdale,AZ,80214,used
3813c81c-48f9-4e68-8527-cb9a652c7f7b,ls,chevrolet,2015,equinox,16095,suv,Colorado Springs,CO,88923,used
aa03488c-aa07-4ddb-950b-5804de9a3235,2lt,chevrolet,2019,equinox,20985,suv,Pueblo,CO,61107,used
268a8822-a2cc-4fc8-90fb-a8d6c68aabe0,2lt,chevrolet,2023,blazer,27791,suv,Huntsville,AL,15395,used
d5af085a-9586-4fa0-9075-2456ca425919,1ls,chevrolet,2018,impala,17000,sedan,Elkader,IA,78299,used
39d07a66-0b3d-46f5-8239-52a0b992df6a,premier,chevrolet,2017,malibu,16995,sedan,Sandusky,MI,75640,used
4a15d5ec-2228-4c56-9b6f-b9f954726b32,1lt,chevrolet,2020,equinox,18880,suv,Berlin,WI,66699,used
f30403c3-9f69-41f7-b5f5-74a31772f19c,1ss,chevrolet,2017,camaro,29000,coupe,Albuquerque,NM,76014,used
a1ec63ec-a47e-4d1f-a5f5-838dec0d453a,1lt,chevrolet,2021,equinox,22695,suv,Richmond,VA,35752,used
b338878d-66a0-41f0-b5ea-01ec96716d6e,rs,chevrolet,2023,blazer,38971,suv,Huntsville,AL,12158,used
1cf60131-c750-4d92-a67f-61954d7fe688,z71,chevrolet,2021,colorado,37995,truck,Wilton,CT,11951,used
4c260479-ab8f-473a-86ad-7aa34ac9974f,high country,chevrolet,2021,silverado 1500,43490,truck,Homestead,FL,34669,used
0c281017-76cc-4d3c-8da3-00a3310ad176,premier,chevrolet,2019,traverse,15995,suv,Peoria,IL,161644,used
a31eb0ac-0de6-48d0-8baf-37a2ceb3cf16,lt,chevrolet,2019,silverado 1500,33484,truck,Hyde Park,UT,51613,used
dd4f22db-1baf-46ee-9da6-ce2b483faca8,lt trail boss,chevrolet,2024,silverado 1500,55800,truck,Tampa,FL,1347,used
00143f0e-fe6d-4c53-9de0-701bafdc45e1,lt,chevrolet,2022,malibu,21998,sedan,Amarillo,TX,27231,used
de6b83b4-e66d-4b08-8a3c-b953e3bfcf0a,premier,chevrolet,2018,suburban,25977,suv,Caldwell,ID,120350,used
8b858838-7383-4c68-bc25-8efedf15bb8c,ls,chevrolet,2020,trax,16998,suv,Kennesaw,GA,30380,used
5bd88baf-b96c-484b-b652-26abb8206390,ls,chevrolet,2018,malibu,18998,sedan,Amarillo,TX,38419,used
a38faa1f-ca12-42b1-b66b-fdeb4aa12d1a,fwd 1lt,chevrolet,2023,malibu,21995,sedan,Amarillo,TX,35434,used
274143f1-6f06-4a82-8528-accfdb621a21,lt,chevrolet,2022,silverado 1500,38994,truck,Bowling Green,KY,19108,used
e65dcc61-7db0-4833-a889-b4ccdaf9573e,ls,chevrolet,2021,trailblazer,16375,suv,Nashville,TN,67746,used
eb21f185-6f58-462c-ac9e-3489ff4b6fb7,lt,chevrolet,2022,silverado 2500,52900,truck,Fort Wayne,IN,14663,used
a674a7c5-1b9f-482e-90a3-8ea17d159546,custom trail boss,chevrolet,2021,silverado 1500,37750,truck,Bowling Green,KY,86171,used
cddd2176-98a9-4fc6-9d2f-cfc008248de0,lt,chevrolet,2022,silverado 2500,44788,truck,Lexington,NC,69649,used
7d541535-1421-4d21-ae71-09652e6e0ed2,lt,chevrolet,2021,silverado 3500,61995,truck,Cullman,AL,85061,used
d42e35e4-958a-42af-8c05-1f081b5ef62f,lt,chevrolet,2021,silverado 1500,31279,truck,Tiffin,OH,38062,used
c0993c74-3408-4046-8a96-6352398d1495,fwd lt,chevrolet,2022,malibu,18978,sedan,Indianapolis,IN,25914,used
e52dc1b8-3702-46e9-bf75-111f8eaca644,lt,chevrolet,2021,malibu,14950,sedan,Columbus,OH,108635,used
97d561ed-308c-4c52-833b-8ad3f9807bbc,2lt,chevrolet,2022,blazer,26128,suv,Wilson,NC,26641,used
b68da14d-8e62-435c-896d-b28c2231cbf2,1lt,chevrolet,2020,equinox,18994,suv,South Haven,MI,68805,used
135a3819-1d1a-4b73-9f4f-02ff583a8249,lt,chevrolet,2013,malibu,10998,sedan,Victorville,CA,109259,used
b860abda-6dbb-4851-b885-bcd273f115f7,lt,chevrolet,2021,trailblazer,19995,suv,Claysburg,PA,23047,used
221e8405-90ac-4ed8-afef-ff00425ddf33,high country,chevrolet,2022,silverado 1500,54991,truck,West Palm Beach,FL,34012,used
9e0a2c6f-5313-453b-b0d6-8209dc2fb09b,ltz,chevrolet,2021,silverado 3500,59995,truck,Miami Lakes,FL,26041,used
d857fd5b-57fc-49fb-99c2-61cb296e4525,1lt,chevrolet,2017,malibu,10995,sedan,Spencerport,NY,135802,used
e35a35b7-d36b-497d-990c-ee836aeaf181,fwd rs,chevrolet,2020,malibu,11985,sedan,Brighton,MI,146467,used
e0e77557-3753-4e23-ba6c-7fdc072a75dc,ltz,chevrolet,2022,silverado 1500 limited,41866,truck,Hardinsburg,KY,42132,used
5ccc5130-d673-4e24-9b1c-b5e3e58407d2,ls,chevrolet,2022,trailblazer,20998,suv,Tucson,AZ,32861,used
ccbb8605-4dfa-415e-be55-2d36f0720e25,2lt,chevrolet,2016,silverado 1500,27978,truck,Placerville,CA,91773,used
5b57b9bd-260d-4bea-8e80-5d4944023014,custom,chevrolet,2019,silverado 1500,25300,truck,El Paso,TX,82715,used
b8c137b3-a8e3-4cc9-806f-716c8b6e4510,ltz,chevrolet,2015,silverado 1500,28800,truck,East Petersburg,PA,96818,used
32c489df-cb33-4e0c-b23a-228d647d6cba,rs,chevrolet,2021,trailblazer,21450,suv,Soquel,CA,46215,used
6bef3ac9-d033-484d-abe6-17b0d90b7b96,rs,chevrolet,2022,malibu,20794,sedan,Lubbock,TX,55124,used
c9bcd50d-d5e5-4c29-9fd2-a054b3ba607a,lt,chevrolet,2021,malibu,17988,sedan,Amarillo,TX,83749,used
4c9b1b19-7fe9-4e99-99ea-ef1c85cd62a4,1500 ltz,chevrolet,2015,suburban,24990,suv,Oak Park,IL,117022,used
3c9c01bd-f56e-44b7-ba5e-e5e9eb01e468,lt,chevrolet,2021,trailblazer,20390,suv,Macedon,NY,36582,used
008cfb8f-0ba7-44f4-8341-36a070bff269,,chevrolet,2023,express 2500,35880,cargo van,Tazewell,VA,43526,used
9fe205d3-61b6-49b4-930c-b99da824a80a,1lt,chevrolet,2020,equinox,21985,suv,Pueblo,CO,30030,used
fef7addc-37c8-44a1-a0f6-569c3b5cb05c,fwd rs,chevrolet,2021,malibu,16998,sedan,Lubbock,TX,94834,used
bbf08b41-0ee9-4e73-8f91-8825c5beef1c,ls,chevrolet,2015,express 2500,24789,passenger van,Lincoln,NE,65995,used
98576c73-fa88-4ed1-b522-16e99da04c90,high country,chevrolet,2023,silverado 2500,66307,truck,Pine River,MN,16916,used
23e6228e-a4a0-4634-9ed2-7725217b1b41,premier,chevrolet,2019,traverse,26800,suv,Lima,OH,74259,used
90024421-6474-4dee-b0f3-bce937640046,1lt,chevrolet,2020,blazer,21000,suv,Huntsville,AL,75966,used
be2bbcc1-092f-4617-aeb9-f8c252ec01e9,premier,chevrolet,2023,suburban,54492,suv,Casper,WY,42039,used
e34132bd-4cff-4eb1-bea8-610f2c105fcb,fwd 1lt,chevrolet,2023,malibu,21995,sedan,Amarillo,TX,34604,used
25dabf8a-2d55-4040-9df3-2a1e54005c92,work van,chevrolet,2015,express 2500,19997,cargo van,East Greenbush,NY,57405,used
ffd01f6b-e50e-47de-b1da-3ae2ffc95413,ls,chevrolet,2021,trailblazer,21875,suv,Beckley,WV,38078,used
6b91310e-6ba1-460b-887e-b19a0c18f1b6,lt trail boss,chevrolet,2023,silverado 1500,49900,truck,Helena,MT,14786,used
5982224e-7aff-452e-a938-3590d720b7c2,lt,chevrolet,2018,equinox,17595,suv,Colorado Springs,CO,110820,used
86181c0d-7999-4bd4-9824-a96465d7114b,1lt,chevrolet,2017,traverse,17999,suv,Stockton,CA,62138,used
60d24cb7-06f8-4821-884f-9d15a6aa9c7b,1lt,chevrolet,2020,equinox,19695,suv,Colorado Springs,CO,101405,used
de026de1-a653-4e8a-9f4d-bf1ccfbfdcec,fwd lt,chevrolet,2022,malibu,22190,sedan,Lubbock,TX,33120,used
a3a210f1-1103-44ae-989c-f0c8f77241dc,ls,chevrolet,2021,spark,12798,hatchback,Baker City,OR,51598,used
de3955d6-1403-4e46-9013-e75d4da841d3,1lt,chevrolet,2019,equinox,14988,suv,Colorado Springs,CO,101785,used
78a741b8-0cfe-4025-9afa-fd80180f485a,2wd rst,chevrolet,2023,tahoe,59700,suv,Collins,MS,26577,used
d34e7cc9-cbc2-4511-a427-c382a1c03aea,2lt,chevrolet,2017,silverado 1500,32000,truck,Moscow,PA,69800,used
3ee60655-298d-4579-8e03-74c6cb3dcdb1,,chevrolet,2014,volt,11599,hatchback,Oceanside,CA,90465,used
5d770c7f-20cc-400d-a8aa-07fb3d257c87,rst,chevrolet,2019,silverado 1500,36690,truck,Altoona,IA,59489,used
4bdce8d3-5d99-419f-91fc-7a264e091897,lt trail boss,chevrolet,2022,silverado 1500,47177,truck,Levelland,TX,39260,used
7fd937f2-c91c-46ad-8438-68b6656c474d,wt,chevrolet,2023,silverado 3500,59999,truck,Fort Pierce,FL,21534,used
4b213360-55a5-490a-ba7c-315c40c147b3,1lt,chevrolet,2023,equinox,21799,suv,California,MD,25830,used
835e1713-015c-459a-b784-14accce31f34,lt,chevrolet,2019,bolt ev,14997,wagon,Pelham,AL,25627,used
97f1c0d5-cb8a-4b69-8d1e-c366ebfd3066,ltz,chevrolet,2018,silverado 1500,29231,truck,Wahoo,NE,109690,used
b8a0c43d-9745-47c7-94bf-af5baaf0c5e2,1lt,chevrolet,2017,equinox,14995,suv,Anderson,IN,89549,used
b733da01-80c8-49f7-a889-5e2723394ba9,rst,chevrolet,2021,silverado 1500,37877,truck,Palmer,MA,56103,used
0abdafa3-4d59-40e3-93e7-e61c599dee4b,2lt,chevrolet,2022,blazer,26995,suv,Saint Cloud,FL,36343,used
4ae6212b-3c91-4891-94be-fd23ce38c0cd,ls,chevrolet,2020,malibu,17998,sedan,Warner Robins,GA,53629,used
7f213336-fada-472b-9be6-d96abb4fb429,ls,chevrolet,2021,traverse,25998,suv,Wilmington,NC,45266,used
5ad42335-ea41-4ed8-9f0d-723afeb70813,wt,chevrolet,2017,silverado 1500,17995,truck,Holland,MI,65033,used
e8c26819-4915-4cb5-abb2-bc3c532ab227,lt,chevrolet,2023,silverado 3500,61900,truck,Vero Beach,FL,12081,used
a2fa93ff-d914-4535-bf16-0fd4672bbcb1,1ls,chevrolet,2023,malibu,18998,sedan,Lubbock,TX,26249,used
32d0e1d3-5829-4dbb-8a28-c3c82bac0af2,premier,chevrolet,2023,suburban,58490,suv,Lafayette,LA,29128,used
9744f018-d700-44f8-8c26-eddc49381220,2lt,chevrolet,2021,blazer,28989,suv,Columbia,SC,24932,used
e9332b33-ccc7-4ea2-ae9c-c92e19da6841,rs,chevrolet,2022,trailblazer,22176,suv,East Rochester,NY,38209,used
c8e001c4-9eaa-4f8c-90e4-7a1622f59ee8,lt,chevrolet,2019,traverse,25998,suv,East Haven,CT,58784,used
d35e7988-b138-4e39-a752-67a323e6672b,ls,chevrolet,2013,cruze,7985,sedan,Humboldt,TN,133399,used
248c1d7b-e1af-4450-9d5e-551d0ff714a2,work van,chevrolet,2022,express 2500,37499,cargo van,Princeton,WV,28041,used
4349bb67-7053-49f6-ad5e-a3ae01441a6c,lt leather,chevrolet,2020,traverse,24987,suv,Hampton,VA,47820,used
4ee29af8-5ba2-4115-a6c3-8374efd8ca23,,chevrolet,2021,express 2500,33880,cargo van,Tazewell,VA,25975,used
523492fa-af31-47ae-95b9-c43cdd921baa,premier,chevrolet,2017,cruze,13500,hatchback,Bardstown,KY,78240,used
9f0afa84-57c6-4a18-8a96-839e2a91c492,1lt,chevrolet,2018,silverado 1500,23498,truck,Doral,FL,72300,used
c1ddeaf2-4f71-494a-b0e1-9615430829c0,high country,chevrolet,2016,silverado 1500,23497,truck,Burnsville,MN,147332,used
63badf80-4506-404a-8416-6e547034eecd,1ls,chevrolet,2021,malibu,19995,sedan,Petersburg,VA,60480,used
2a0dc7b3-57a8-444b-b0fe-da43c6b219fb,rs,chevrolet,2020,blazer,31990,suv,Bozeman,MT,23854,used
a3aa18e4-0ba0-4375-a735-54aab1f9fbd6,lt,chevrolet,2022,silverado 1500,45495,truck,Midlothian,VA,10237,used
34f89073-8ace-492c-b77f-8515b4a590ac,lt,chevrolet,2020,silverado 1500,27311,truck,Tiffin,OH,91431,used
c4fe41ab-0695-404a-9faf-1dc594c0542a,ls,chevrolet,2015,equinox,13998,suv,Hoover,AL,81283,used
10be75f5-6afe-475b-80c9-635f6c9a088e,lt,chevrolet,2023,bolt euv,21435,suv,McCordsville,IN,12246,used
86e87d99-2e19-487f-9611-da6c8474ab8b,lt,chevrolet,2021,malibu,18227,sedan,San Diego,CA,62720,used
6d90c75a-f401-4bf2-bc7e-51f2838aa8e5,1lt,chevrolet,2016,cruze limited,8293,sedan,Walkertown,NC,128934,used
8678188a-5c8c-4b70-942b-c19b5f49dabe,fwd rs,chevrolet,2023,malibu,21192,sedan,Culpeper,VA,28601,used
9e842b46-df25-4e9b-92c4-4ab858a2400a,high country,chevrolet,2022,silverado 1500 limited,41690,truck,Vestavia Hills,AL,95606,used
1328db25-b4ed-4818-a0a9-e8f40894025e,custom,chevrolet,2017,silverado 1500,21875,truck,Casper,WY,100065,used
a90dec01-8b00-46e8-9556-95facb9c531d,lt,chevrolet,2018,express 3500,25500,passenger van,Lexington,NC,84086,used
bd0ef45e-6c33-4ee8-b9a3-96c8f6f2cf92,ls,chevrolet,2016,malibu,12950,sedan,Greenville,OH,86087,used
1f99a832-3519-4f1d-aacb-ee14780e17d6,2ss,chevrolet,2020,camaro,39987,coupe,Laramie,WY,41631,used
c5600718-0e58-4f0f-b4ab-489d056b2726,custom,chevrolet,2022,silverado 1500,32900,truck,Yarmouth,MA,54839,used
0b35545e-24c7-4b0a-bad2-7ed7e347b9ab,ltz,chevrolet,2023,silverado 1500,43009,truck,Sparta,TN,42324,used
e5b9a4a0-1c75-4eec-a30b-4e2a82137589,fwd 1lt,chevrolet,2023,malibu,22900,sedan,Henderson,KY,41542,used
5e849d61-a523-42c2-ae38-32310a473045,rs,chevrolet,2021,blazer,29406,suv,Columbus,OH,36087,used
4a1b671f-34c8-4a2c-b4e9-353e60f1bb8b,fwd lt,chevrolet,2022,malibu,19988,sedan,Carson,CA,48193,used
f233a9bf-f3d6-4b01-84cb-7b708b095989,fwd lt,chevrolet,2022,malibu,25895,sedan,Lubbock,TX,22579,used
6c3f0f0f-b183-433f-b0c7-7df547dde6a5,lt,chevrolet,2021,equinox,23998,suv,Winston-Salem,NC,19986,used
748b0531-efdd-494c-ba7b-e628c57789af,4wd z71,chevrolet,2024,tahoe,70900,suv,Crestview,FL,3436,used
c609d20c-b7cf-4a98-b06e-3760a57f8368,2lt,chevrolet,2016,silverado 1500,26996,truck,Bowling Green,KY,74990,used
0d17f5ca-b93f-4525-83c0-42b5d996289c,2lt,chevrolet,2022,blazer,27500,suv,Henderson,KY,24629,used
